,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2706,24367,200204190002,2002,4,19,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,04/19/2002: Gunmen opened fire on French soldiers in Kabul. One French soldier was injured. None of the attackers were captured.,1,1,0,1,1.0,Insurgency/Guerilla Action,0,0,0,2,Armed Assault,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),French soldiers,422.0,International,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Shots fired in Kabul injure French peacekeeper soldier,"" The Commercial Appeal, 04/21/2002.","""French peacekeeper slightly injured in Kabul airport shooting,"" Deutsche Presse-Agenture, 04/20/2002.",,CETIS,-9,-9,1,1,
2717,24418,200205020001,2002,5,2,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.331806,69.951693,1.0,0,Khost airport and the two villages of Nurzai and Warza.,"05/02/2002: Four rockets were fired at the US and British controlled air force base in Khost, Afghanistan. Two of the rockets landed on the perimeter of the base causing no fatalities or injuries, but the other two rockets each hit a near by village. One person was injured in Nurzai village and three were injured at Warza village. The perpetrators have remained unidentified, but Taliban and Al-Qa`ida forces were suspected of being behind the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,US Military/Police,Khost Air Force Base,217.0,United States,14.0,Private Citizens & Property,75.0,Village/City/Town/Suburb,Civilians,Civilians in the villages of Nurzai and Warza,4.0,Afghanistan,,,,,,,,,Taliban,,Al-Qa`ida,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Four rockets were launched from the south in the direction of the Khost air force base.,0.0,0.0,0.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Two of the rockets landed on the perimeter of the base, but no damage was reported. The two rockets that landed in the two villages caused some property damage.",0.0,,,,,,,,,,,,,,,,US forces responded to the rockets by bombing the southern area in which Al-Qa`ida and Taliban forces were present and were thought to have launched the missiles.,"""Afghanistan: Four Civilians Injured in Missile Attack on Khost Airport,” Peshawar Afghan Islamic Press in Pashto, May 2, 2002.","Sergei Artemiev, “US troops in Afghanistan Brought Under Missile Fire,” ITAR-TASS News Agency, May 3, 2002.","Alex Spillius, “Bin Laden's Men Fire Two Rockets at British Base,” The Daily Telegraph, May 3, 2002",CETIS,0,1,1,1,
2721,24459,200205060001,2002,5,6,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.331806,69.951693,1.0,0,,"05/06/2002: Three rockets exploded within hundreds of meters of an United States and British air base located in Khost, Afghanistan. The attack did not result in any casualties or property damage. The identity of the perpetrators was unknown. No group claimed responsibility for the attack.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,US/British Military,US/British air base located in Khost,217.0,United States,4.0,Military,37.0,NATO,US/British Military,US/British air base located in Khost,216.0,Great Britain,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Three rockets exploded near the air base.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The Khost air base had been a major staging area for United States and British forces in their ongoing war against the Taliban and Al-Qa`ida forces in Afghanistan.,"“Fresh rocket attack near US base in eastern Afghanistan,” Agence France Presse, May 6, 2002.",,,CETIS,-9,-9,1,1,
2723,24479,200205080003,2002,5,8,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,0,,"05/08/2002: Unknown attackers fired four rockets at the airport in Jalalabad, Afghanistan. The rockets landed in surrounding fields approximately 500 meters north of the airport near the Afghan Army’s First Corps headquarters, but no casualties were sustained in the attack. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,7.0,Facility/Infrastructure Attack,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),First Corp headquarters,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Four rockets were launched at the airport.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The four rockets were said to have been launched from the Kama District and all exploded in agriculture fields. Both Al-Qa`ida and the Taliban were suspected in the attack.,"“AFP: Report Says Afghanistan's Jalalabad Airport Comes Under Rocket Attack,” Agence France Presse, May 9, 2002.","“Afghan official says missiles fired at Jalalabad airport caused no damage,” BBC World News, May 9, 2002.",,CETIS,-9,-9,0,-9,
2730,24518,200205130006,2002,5,13,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.336728,69.923834,1.0,0,,"05/13/2002: One person was injured and a cassette shop was considerably damaged in Khost, Afghanistan, after a fifteen year old boy threw a grenade into the store. The boy managed to escape arrest and no group claimed responsibility for the bombing.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Afghan Music Store,A music cassette shop in Khost,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,The boy threw a grenade into the shop.,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The cassette shop was considerably damaged and the windows of nearby stores were shattered.,0.0,,,,,,,,,,,,,,,,,"“Afghanistan: One reported injured after youth throws grenade in Khost,” Afghan Islamic Press, May 13, 2002.",,,CETIS,-9,-9,0,-9,
2731,24521,200205130009,2002,5,13,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.336728,69.923834,1.0,1,A camp in the Sarabagh area 6 kilometers to the east of Khost.,"05/13/2002: Near the Afghanistan city of Khost, two rockets landed within the compound of a United States’ coalition base where U.S. forces were training Afghan soldiers. No one was hurt, but one of the rockets landed within 200 meters of a post holding U.S. soldiers. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),United States soldiers,422.0,International,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Two rockets were launched at the base.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Afghanistan: Missiles hit US camp in Khost province,” Afghan Islamic Press in Pashto, May 13, 2002.","“Afghanistan: Rockets Fired at US Military Training Camp Near Khost, No Injuries,” Agence France Presse, May 13, 2002.",,CETIS,-9,-9,1,1,
2745,24588,200206010004,2002,5,31,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,"The palace of Kandahar's provincial governor, Gul Agha","5/31/2002: A bomb exploded outside of the palace of the governor of Kandahar, Gul Agha, in Kandahar city, Afghanistan.  One person was injured in the explosion and the area suffered minor damage.  No group claimed responsibility for the incident and motive is unknown; however, authorities suspect the attack was intended to disrupt the selection of provincial delegates for the national grand council.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Governor,"Gul Agha, the governor of Kandahar",4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"Specific motive is unknown; however, authorities suspect the attack was intended to disrupt the selection of provincial delegates for the national grand council.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,An explosive device packed with steel bolts,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,Unknown,,The area suffered minor damage,0.0,,,,,,,,,,,,,,,,Sources speculate that the incident was caused by Hezb-e-Islami or other Islamic extremist groups,"""Southern elections get off to rocky start - but international officials confident of success,"" Associated Press, June 2, 2002.","""Bomb explodes outside provincial governor's palace - injuring one,"" Associated Press, June 1, 2002.",,UMD Schmid 2012,-9,-9,0,-9,
2757,24688,200206270006,2002,6,27,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak,31.008056,66.39805600000001,1.0,0,,06/27/2002: A rocket launched into an Afghani munitions dump set off explosions that killed 19 people in the border town of Spinboldak. Blasts continued throughout the night and into the next day. Border Security indicated Al-Qai`da operatives were responsible for the attack.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),Munitions Compound,4.0,Afghanistan,,,,,,,,,,,,,,,,,Al-Qa`ida,,,,,,Unknown,0.0,,,,0.0,-9.0,,,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,19.0,0.0,0.0,24.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“At least 19 killed in explosions at Afghan munitions compound,” Miami Herald, June 29, 2002.","“20 Killed in Ammunitions Depot Explosion in Southern Afghan Town,” Xinhua, June 28, 2002.","“Troops die in Afghan blast,” The Sunday Times, June 30, 2002.",CETIS,0,1,0,1,
2761,24713,200207060001,2002,7,6,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"07/06/2002: Vice President Haji Abdul Qadir was gunned down along with two bodyguards in Kabul, Afghanistan. The two gunmen escaped and were not identified.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government Official,Vice President Haji and Minister for Public Works Abdul Qadir,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,2.0,0.0,-9.0,,,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Afghan Vice President Assassinated,"" Agence France Presse, July 06, 2002.","""World Shocked at Afghan Vice President's Murder,"" Agence France Presse, July 06, 2002.",,CETIS,-9,-9,0,-9,
2770,24787,200208000001,2002,8,0,08/17/2002,0,,4,Afghanistan,6,South Asia,Ghazni,Ghazni,33.55,68.416667,1.0,0,"The Jaan Maliks school, a girls school in Ghazni, 120 km west of Kabul","8/17/2002: The Jaan Maliks school, a girls school, was bombed in Ghazni, Ghazni province, Afghanistan.  No one was injured in the explosion, but several of the classrooms were damaged.  In the hours following the explosion, leaflets appeared around the town stating that the Taliban was not gone and women would be killed if they returned to school.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,A girls school,"Jaan Maliks school, a girls school in Ghazni",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Leaflets appeared following the explosion stating that women would be killed if they returned to school.,0.0,,,-99.0,0.0,1.0,9.0,Other,,,,,,,0.0,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,Several classrooms were damaged,0.0,,,,,,,,,,,,,,,,"A week following the explosion, the school was still shut, as instructors and students were too afraid to return","""Blast closes only girls' school in Afghan town,"" Reuters News, August 24, 2002.",,,UMD Schmid 2012,0,0,0,0,
2774,24800,200208020002,2002,8,2,,0,,4,Afghanistan,6,South Asia,Parwan,Bagram Air Field,34.944168,69.273331,1.0,0,,"08/02/2002: A suicide bomber wounded four policemen in Bagram Air Base, in Afghanistan, when he exploded a hand grenade.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Afghan Law Enforcement,Afghan Police,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,2.0,1.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,13.0,Unknown,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,1.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“AFP: suicide bomber wounds four policemen in Afghanistan,” AFP, August 2, 2002.",,,CETIS,-9,-9,0,-9,
2781,24846,200208090006,2002,8,9,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,1,"The warehouse of Afghan Construction and Logistics Unit, located 400 meters from the Darunta dam, approximately eight kilometers west of Jalalabad","8/9/2002: An explosion occurred at the warehouse of Afghan Construction and Logistics Unit just outside of Jalalabad, Nangarhar Province, Afghanistan.  At least 20 people were killed and another 80 were wounded.  50 private homes were destroyed and 500 homes were damaged.  In addition, a portion of the city lost electricity due to the explosion.  Authorities are unsure whether the blast was an accident caused by explosives stored at the warehouse or whether it was an intentional bombing.",1,1,1,1,4.0,Lack of Intentionality,0,1,0,3,Bombing/Explosion,,,,,12,NGO,61.0,Domestic NGO,Construction agency,Afghan Construction and Logistics Unit,4.0,Afghanistan,21.0,Utilities,107.0,Electricity,A dam,"Darunta dam, a source of electricity for Jalalabad",4.0,Afghanistan,,,,,,,,,Unknown,,,,,,"Specific motive is unknown; however, authorities believe that, if the incident was intentional, it is likely that the electricity dam was the target.  The explosion knocked out electricity to a portion of the city.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,20.0,0.0,0.0,80.0,0.0,0.0,1,4.0,Unknown,,"The warehouse was destroyed, as was 50 houses, and another 500 houses were damaged.  In addition, the electricity dam was disrupted enough to cut power to a portion of the city.",0.0,,,,,,,,,,,,,,,,"This may have been an accident, since it is possible that explosives were stored at the warehouse for road-building projects.  However, authorities state that they believe it may have been a car bomb hidden on the premises.","Bertrand Rosenthal, ""Up to 25 killed in blast in eastern Afghan city,"" Agence France Presse, August 9, 2002.","Janullah Hashimzada, ""Thunderous blast reportedly kills up to 25 in eastern Afghan city; cause under investigation,"" Associated Press, August 9, 2002.","""Fifty are killed in Afghan explosion,"" Evening News, August 9, 2002.",UMD Schmid 2012,-9,-9,0,-9,
2782,24857,200208120001,2002,8,12,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.336728,69.923834,1.0,0,,"08/12/2002: A mine placed in a cassette shop exploded in Khost town, Afghanistan, destroying the music shop and wounding one person.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Unknown,Music shop in Khost,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,8.0,Land Mine,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Explosion destroys music shop in Khost,” Peshawar Afghan Press, August 12, 2002.",,,CETIS,-9,-9,0,-9,
2784,24867,200208130006,2002,8,13,,0,,4,Afghanistan,6,South Asia,Kunar,Karamar,34.763951,71.04413000000002,1.0,0,,"08/13/2002: Three rockets were fired at a building used by the local government at Konar Province, Afghanistan, but landed in a residential area at Karamar village. 8 civilians were injured, mostly children, and 3 houses were damaged. There was no claim for responsibility of the attack.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Afghani local government,Konar local government building,4.0,Afghanistan,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Afghani civilians,Civilians in a residential area at Karamar village,4.0,Afghanistan,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,"The attackers missed their target, Konar's local government building, and hit civilians in the neighborhood.","“Seven civilians injured in missile attack on eastern town,” Peshawar Afghan Islamic Press, August 13, 2002.","“Eight people injured, mostly children, in rocket attack in eastern Afghanistan,” BC Cycle, August 2002.","""Three rockets were fired at a government building in eastern Afghanistan today,” Broadcast News, August 13, 2002.",CETIS,-9,-9,0,-9,
2785,24871,200208150001,2002,8,15,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"08/15/2002: A bomb exploded outside the Communications Ministry in Kabul, Afghanistan, smashing windows but causing no casualties. There was no immediate claim of responsibility for the bombing.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Afghani government,Communications Ministry in Kabul,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Explosion at ministry in Kabul causes no reported casualties,” BC Cycle, August 15, 2002.","""Explosion occurs in front of Afghan ministry, no injuries,” Japan Economic Newswire, August 16, 2002.",,CETIS,-9,-9,0,-9,
2788,24894,200208250001,2002,8,25,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"08/25/2002: A small bomb exploded near a United Nations guesthouse in Kabul, Afghanistan. There were no reports of injuries or damage at the guesthouse. However, a nearby pharmacy had a broken window and two Afghan civilians were injured. No claim of responsibility was made for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),47.0,"International Organization (peacekeeper, aid agency, compound)",United Nations,United Nations Guest House in Kabul,422.0,International,1.0,Business,6.0,Medical/Pharmaceutical,,Pharmacy,4.0,Afghanistan,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Afghan civilians,4.0,Afghanistan,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,"An explosive device weighing less than a pound, hidden in a trash can, was used in the attack",0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Property damage consisted of broken windows to nearby shops.,0.0,,,,,,,,,,,,,,,,,"""Afghan News Agency Reports Small Bomb Explosion Near UN Facility in Kabul,"" Kabul Hindokosh, August 25, 2002.","Amir Shah, ""Explosion in front of United Nations guest house injuries at least one, witnesses,"" Associated Press, August 25, 2002.","""One injured in U.N. guest house explosion in Kabul,"" Deutsche Presse-Agentur, August 25, 2002.",CETIS,-9,-9,1,1,
