,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
3160,26625,200402160004,2004,2,16,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.374029,42.451435,1.0,0,,"02/16/2004: A roadside bomb exploded in Tall Afar, Iraq, when a U.S. convoy passed, killing a U.S. soldier and injuring another. No one claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),"U.S. Convoy in Tall Afar, Iraq",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“3 U.S. soldiers, 1 U.S. civilian killed. Roadside bombs fatal to troops; R.I. minister dies in car ambush,” The Seattle Times, February 17, 2007.","“Schoolyard blast kills boy: 2 U.S. soldiers also slain in bombings. Violence comes amid concerns over whether Iraq stable enough for handover of authority,” The Gazette, February 17, 2004.","“At Least One Iraqi Child Is Killed in an Explosion in a Schoolyard,” The New York Times, February 17, 2004.",CETIS,-9,-9,1,1,
3162,26632,200402170001,2004,2,17,,0,,95,Iraq,10,Middle East & North Africa,Muthanna,Samawah,31.316473,45.283197,1.0,0,,"02/17/2004: An explosion occurred in the city of Samawah, the site of Japanese troop deployment, Iraq. Reportedly, the bomb had been filled up with TNT powder. The explosion occurred at a pool hall in the city. No casualties were reported and no one claimed responsibility for the attack.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Iraqi private business,Pool Hall in Samawah,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The blast left a 20-centimeter wide hole in the floor of the pool hall.,0.0,,,,,,,,,,,,,,,,,"“2 Explosions in Samawah, Nobody Injured,” Kyodo World Service, February 17, 2004.","“Bomb explodes outside video shop in Samawah, no casualties,” Japan Economic Newswire, February 17, 2004.",,CETIS,-9,-9,0,-9,200402170002
3163,26633,200402170002,2004,2,17,,0,,95,Iraq,10,Middle East & North Africa,Muthanna,Samawah,31.316473,45.283197,1.0,0,,"02/17/2004: An explosion occurred in the city of Samawah, the site of Japanese troop deployment, Iraq. Reportedly, the bomb had been filled up with TNT powder. The explosion occurred at a video shop in the city. No casualties were reported and no one claimed responsibility for the attack.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Iraqi Private business,Video shop in Samawah,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"The blast destroyed the video shop's door, shattered nearby windows and left a 40-centimeter wide hole in the ground.",0.0,,,,,,,,,,,,,,,,,"“2 Explosions in Samawah, Nobody Injured,” Kyodo World Service, February 17, 2004.","“Bomb explodes outside video shop in Samawah, no casualties,” Japan Economic Newswire, February 17, 2004.",,CETIS,-9,-9,0,-9,200402170001
3164,26634,200402180001,2004,2,18,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483333,44.43333300000001,1.0,0,,"02/18/2004: Two suicide bombers detonated 1,500 pounds of explosives outside a Polish-run military base, south of Baghdad, killing ten people and wounding 100 others, half of which were soldiers. It was reported that the attackers were foreign fighters working for al-Qa'ida.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Multi-National Force – Iraq (MNF-I),Polish-run base in Southern Baghdad,999.0,Multinational,14.0,Private Citizens & Property,71.0,Race/Ethnicity Identified,Iraqi civilians,Iraqi civilians,95.0,Iraq,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1.0,,,2.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,12.0,,2.0,100.0,,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Suicide bombers kill 10 Iraqis,” The Advertiser, February 20, 2004.","“Car bombs kill 10 in Iraq, yet to confirm Jordanian is behind biggest attacks,” Chicago Tribune, February 19, 2004.","“Double suicide bombing devastates central Iraq,” Agence France Presse, February 18, 2004.",CETIS,0,1,1,1,
3165,26635,200402180002,2004,2,18,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,02/18/2004: Militants pounded the U.S.-run prison of Abu Ghraib in Baghdad with 33 mortar bombs and five rockets. U.S. troops killed one of the attackers and arrested 55 others. Some of those arrested and believed to be linked to al-Qaida.,1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Multi-National Force – Iraq (MNF-I),U.S. troops at the Abu Ghraib prison,217.0,United States,,,,,,,,,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1.0,,,,55.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,The militants pounded the U.S. troops with 33 mortars and five rockets.,1.0,0.0,1.0,,0.0,,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Suicide bombers kill 10 Iraqis,” The Advertiser, February 20, 2004.","“Mortars, rockets fired on Iraqi prison in Baghdad,” Onasa News Agency, February 19, 2004.","“Two U.S. soldiers killed by roadside bomb,” CNN, February 20, 2004.",CETIS,0,1,1,1,
3167,26642,200402220002,2004,2,22,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"02/22/2004: Two potential attackers were arrested at the funeral procession of Shaykh Damir al-Dari, an Iraqi judge. The men looked suspicious and were detained by a security guard. They confessed they intended to blow up grenades and then flee. They said they were paid one-thousand dollars by an unnmaed group.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,78.0,"Procession/Gathering (funeral, wedding, birthday, religious)",Iraqi Citizens,"Funeral Procession of Shaykh Damir al-Dari, an Iraqi judge",95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,2.0,2.0,1.0,8.0,Personal claim,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Quds Press: 2 Men With Hand Grenades Arrested at Iraqi Shaykh Al-Dari's Funeral,” Quds Press, Februrary 24, 2004.",,,CETIS,-9,-9,0,-9,
3168,26643,200402230001,2004,2,23,,0,,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,35.46883,44.39098,1.0,0,,"02/23/2004: A suicide bomber killed at least ten police officers at a police station in Kirkuk, Iraq. At least 50 people were injured. A witness said a man with a shaved head drove up in a white Oldsmobile and detonated his bomb, killing everyone nearby.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Iraqi Police Service (IPS),Iraqi Policemen outside of a Kirkuk Police Station,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,-9.0,,,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,10.0,0.0,1.0,52.0,0.0,0.0,1,4.0,Unknown,,The explosion destroyed fifteen cars.,0.0,,,,,,,,,,,,,,,,"The bomber had delivered ""a lethal terrorist package of 500kg (1,100lb) of TNT and mortar rounds.","“Car bomb kills police,” The Daily Telegraph, February 24, 2004.","Michael Howard, “Suicide bomber kills 10 at Iraqi police station,” The Guardian, February 24, 2004.","Tarek Al-Issawi, “Suicide car bomber kills 7 in Iraq,” The Star-Ledger, February 24, 2004.",CETIS,-9,-9,0,-9,
3169,26651,200403020001,2004,3,2,,0,,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.614481,44.024968,1.0,0,,"03/02/2004: In related incidents, al-Qa`ida suicide bombers targeted Shi'ite pilgrims during the holy month of Ashura. A suicide bomber and other perpetrators using non-suicide explosive devices targeted the holy shrine of Hussain in Karbala, Iraq. At least 106 people were killed and 233 injured in the attacks. US military authorities believed Abu Musab al-Zarqawi planned the attack.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,,,Shi'ite Civilians,"Indiscriminate pilgrims at the Shrine of Hussain in Karbala, Iraq.",95.0,Iraq,14.0,Private Citizens & Property,69.0,Religion Identified,Shi'ite Civilians,"Indiscriminate pilgrims at the Shrine of Hussain in Karbala, Iraq.",94.0,Iran,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),6.0,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,Suicide bombers and mortars were used to maximize casualties in this incident.,110.0,0.0,1.0,233.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"Tarek Al-Issa, “Pilgrims new focus of death squads,” The Advertiser, March 3, 2004.","Justin Huggler, “Iraq Bombings: The Day of Desecration: How Bombs Tore Apart a Festival of Hope,” The Independent, March 3, 2004.","Michael Howard, “Al Qaeda blamed for attacks on Shias as 170 die in Iraq Crowds turn on US troops after explosions at shrines,” The Irish Times, March 3, 2004.",CETIS,0,1,1,1,200403020003
3170,26653,200403020003,2004,3,2,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.381146,44.34494,1.0,0,,"03/02/2004: Al-Qa`ida-associated suicide bombers targeted Shi'ite pilgrims during the holy month of Ashura. Four suicide bombers entered a two-ring security zone in the Khadumiyah District of Baghdad and three detonated their bombs (the fourth was captured before detonating his suicide belt), which killed at least 58 and injured 167 individuals. US officials believed the incident was planned by Abu Musab al-Zarqawi.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,69.0,Religion Identified,Shi'ite Civilians,"Indiscriminate pilgrims at the Imam Musa al-Kadham Shrine in Baghdad, Iraq.",95.0,Iraq,14.0,Private Citizens & Property,69.0,Religion Identified,Shi'ite Civilians,"Indiscriminate pilgrims at the Imam Musa al-Kadham Shrine in Baghdad, Iraq.",94.0,Iran,,,,,,,,,Tawhid and Jihad,,,,,,Unknown,1.0,,,4.0,1.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,Suicide bombers were employed in this incident.,58.0,0.0,3.0,167.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"Vivienne Walt, “Over 150 Killed in Iraq Blasts,” Boston Globe, March 3, 2004.","Rajiv Chandrasekaran and Anthony Shadid, “Shiites Massacred in Iraq Blasts; Attacks in Two Cities Kill, Maim Hundreds,” The Washington Post, March 3, 2004.","Tarek Al-Issa, “Pilgrims new focus of death squads,” The Advertiser, March 3, 2004.",CETIS,0,1,1,1,200403020001
3173,26677,200403090002,2004,3,9,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.34,43.13,1.0,0,,"03/09/2004: An unknown rebels spotted a US soldier inside a municipal building in the Bab al-Tub neighborhood of Mosul, Iraq, and hurled a grenade into the building, which wounded two policemen, three government employees and two civilians.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Iraqi Government,"Indiscriminate civilians at a municipal building in Mosul, Iraq.",95.0,Iraq,4.0,Military,33.0,Army,United States Army,"1st Infantry Division Soldier in Mosul, Iraq",217.0,United States,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,A grenade was used in this attack.,0.0,0.0,0.0,7.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Iraqi rebels kill one US soldier, wound seven in attacks,” Agence France-Presse, March 9, 2004.",,,CETIS,-9,-9,1,1,
3174,26695,200403170001,2004,3,17,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"03/17/2004: Militants with suspected ties to al-Qa`ida detonated a huge car bomb destroyed a hotel in Baghdad, Iraq. The bomb, placed at a hotel generally frequented by foreigners, killed 28 people and injured 45 people.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8.0,Hotel/Resort,Civilians,"Indiscriminate civilians at the Jabal Lebanon Hotel in Baghdad, Iraq.",216.0,Great Britain,,,,,,,,,,,,,,,,,Tawhid and Jihad,,Ansar al-Islam,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,A US military spokesman reported the bomb appeared to have been constructed with 450 kilograms of explosives.  The explosive was a mix of plastic explosives and artillery shells in order to create more injuries.,28.0,,0.0,45.0,,0.0,1,3.0,Minor (likely < $1 million),,The bombs completely destroyed the Baghdad Hotel.,0.0,,,,,,,,,,,,,,,,"The explosive used in this incident reportedly match the explosive mixture used in the August 19, 2003, suicide attack on the UN headquarters in Baghdad, which killed 22 people.","Robin Gedye, “28 dead in huge car bombing at Baghdad hotel,” The Daily Telegraph, March 18, 2004.","Jim Krane, “Car bomb fells hotel, killing 28 in Baghdad: Many casualties in adjacent buildings. Ambulance loudspeakers announce: 'Don't bring us your dead. We can't help them,” The Gazette, March 18, 2004.","Raymond Duncan, “Car bomb blast kills 27 at Baghdad hotel,” The Herald, March 18, 2004.",CETIS,0,1,1,1,
3178,26724,200403300001,2004,3,30,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483333,44.43333300000001,1.0,0,,"03/30/2004: An unknown man blew himself up while approaching an Iraqi police checkpoint in Al-Hillah, 100 km south of Baghdad, Iraq. Six people were injured in the attacks.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,24.0,Police Checkpoint,Iraqi Police Service (IPS),"Iraqi police checkpoint in the Al-Hillah neighborhood of Baghdad, Iraq.",95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,A car was filled with unspecified explosives and detonated by its driver.,1.0,0.0,1.0,6.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Iraq: One killed, six injured in suicide bombing in Al-Hillah,” Al-Sulaymaniyah, March 30, 2004.","Daniel Cooney, “Car bombing outside police chief's house kills one and wounds seven,” Associated Press, March 30, 2004.",,CETIS,-9,-9,0,-9,
3179,26737,200404040002,2004,4,4,,0,,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,31.05,46.266667,1.0,0,,"04/04/2004: In Nasiriyah, Iraq, two South Korean human rights workers were kidnapped by members of the Mahdi Army. A spokesman for the perpetrators, Sayyed Riyad, said that they would be held until Italian forces stopped fighting and left the region. However, the hostages were released unharmed 14 hours later, without any action by the Italian forces.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,83.0,Protester,Civilians,Two South Korean Human Rights Workers,184.0,South Korea,,,,,,,,,,,,,,,,,Mahdi Army,,,,,,To force the removal of Italian troops from the area.,0.0,,,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,2.0,0.0,14.0,,,,1.0,,,,,"Ransom was not in a nominal amount. It was for the immediate removal of Italian forces in Southern Iraq, specifically around Nasiriyah.",2.0,Hostage(s) released by perpetrators,2.0,The hostages claimed they were not harmed or threatened.,"Hala Boncompagni, ""Italians meet fierce resistence but reject demands to leave Iraqi town,"" Agence France Presse, April 6, 2004.","""Militia holds two aid workers hostage,"" The Daily Telegraph, April 7, 2004.","""Detention of 2 Civilians by Shi'ites Raises' 'Alarm Bell' on Safety in Iraq,"" The Korea Herald,April 9, 2004.",CETIS,0,1,1,1,
3180,26741,200404050001,2004,4,5,,1,2004-04-12,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,31.05,46.266667,1.0,0,,"04/05/2004. Gary Teeley, a consultant for Qatar International Trading, was kidnapped at gunpoint from his company home in Nasiriyah, Iraq. There were no demands made from the suspected Shi'i militants. Italian forces received information of Teeley's location and contacted local Muslim authorities who aided in the negotiation Mr. Teeley's release. The reasons and location of his release were not given.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,,,Civilian,Gary Teeley,216.0,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,,-9.0,,,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,9.0,Melee,22.0,"Hands, Feet, Fists",,,,,,,,,Mr. Teeley was kidnapped at gunpoint and was beaten while he was in captivity.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,6.0,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,1.0,"Mr. Teeley was a laundry contractor who worked with the US government and with US bases in Iraq. His kidnapping was used to intimidate others in the region, especially others working for the US government.","Terry Judd, ""Iraq in chaos: Freed British Hostage Thought he would die when a gun was pushed in his face,"" The Independent, April 13, 2004.","""The Relief,"" The Straits Times, April 13, 2004.","Owen Bowcott, ""British worker missing, believed kidnapped,"" The Guardian, April 9, 2004.",CETIS,-9,-9,1,1,
3181,26750,200404070001,2004,4,7,,1,2004-04-16,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,32.000596,44.330818,1.0,0,,"04/07/2004: Fadi Fidel, Canadian citizen working for the International Rescue Committee, was abducted by suspect Mahdi Army members. He was beaten and tortured, but was released nine days later.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,12,NGO,62.0,International NGO,Civilian,"Fadi Fidel, International Rescue Committee worker",38.0,Canada,,,,,,,,,,,,,,,,,Mahdi Army,,,,,,Unknown,1.0,,,15.0,0.0,0.0,,,,,,,,,,9,Melee,22.0,"Hands, Feet, Fists",8.0,Incendiary,,,5.0,Firearms,2.0,Automatic Weapon,,,,,The Canadian was beaten with fists and kicked. He was burned over 20 times with cigarettes on his back and was threatened to be killed with an automoatic weapon pointed at his head.,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,"The house he was staying in was broken into, but the extent of the damage was unknown.",1.0,1.0,0.0,,9.0,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,1.0,"Fidel was put on Arab television with a gun to his head and the perpetrators dubbed in a voice, not his own, claiming that he was a spy for Israel.","Miro Cernetig, ""Seized Montrealer Refused to Say He Was a Spy,"" The Toronto Star, April 18, 2004.","Daniel Cooney, ""International Aid Group Accuses Radical Cleric's Militia of Kidnapping Canadian,"" The Associated Press, April 9, 2004.","Mary Gordon, ""Canadian Hostage Released in Iraq,"" The Toronto Star, April 17, 2004.",CETIS,0,1,1,1,
3182,26751,200404070002,2004,4,7,,1,,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,32.000596,44.330818,1.0,0,,"04/07/2004: Nabil Razouk and Ahmed Yassin Takait, two Palestinians residing in Jerusalem, were abducted in Najaf, Iraq, by Ansar E-Din. They were abducted in suspicion of being spies for Israel. Nabil Razouk was released two weeks later in good health on April 22, 2004. The fate of the other hostage was unknown.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,68.0,Named Civilian,Civilians,Nabil Razouk and Ahmed Yassin Takait,155.0,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,Ansar al-Din,,,,,,Ansar E-Din wanted the release of Muslim prisoners in Iraq who were detained by US led coalition.,0.0,,,,0.0,1.0,6.0,Video,,,,,,,-9.0,13,Unknown,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0,,,,,1.0,2.0,0.0,,-99.0,,,0.0,,,,,Ansar E-Din wanted the release of Muslim prisoners in Iraq who were detained by US led coalition.,6.0,Combination,1.0,"Nabil Razouk worked for RSI, a US based firm, though he was not accused of being a spy for the US, the United States did take a role in his release. The hostages had Israeli identification papers, but Israel would not aid in the negotiations for their release because of lack of proof of their citizenship.","""Kidnapped Israeli Arab Released in Iraq,"" Tel Aviv Ma'ariv, April 22, 2004.","Ross Dunn, ""Isreal Won't Negotiate for Release of hostages in Iraq,"" Voice of America News, April 9, 2004.","""Israel Officials Say USA Handling Case of Palestinians Abducted in Iraq,"" BBC Monitoring International Reports, April 9, 2004.",CETIS,0,1,1,1,
